1,"SELECT p.ObjID, p.ra, p.dec, d.Photoz s.z, p.modelMag_g FROM PhotoObj p JOIN specObj s ON s.bestObjID = p.objID JOIN DBOjbects WHERE s.class = # AND s.z between # and # AND p.modelMag_g > #"
2019-11-09 18:37:00,1
