1,"SELECT g.ra, g.dec, g.petroMag_r, g.modelMag_g, g.modelMag_r, g.petroR5#_r, g.extinction_r, g.extinction_g, s.specObjID FROM Galaxy as g JOIN SpecObj as s ON g.ObjID = s.bestObjID WHERE (g.ra > # and g.ra < #) and (g.dec > # and g.dec < #) AND g.petroMag_r < # AND g.clean = #"
2019-04-28 16:51:00,1
