2,"SELECT p.ra, p.dec, p.u, p.g, p.r, p.i, p.z FROM Galaxy AS p, #UPLOAD as U CROSS APPLY dbo.fGetNearestObjEq ((U.up_ra) , (U.up_dec) , #) as N JOIN Galaxy AS p ON N.objid = p.objid"
2019-11-24 11:20:00,2
