5,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.specClass, s.z, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.objid = s.bestobjid AND s.u BETWEEN # AND # AND p.ra BETWEEN # AND # AND p.dec BETWEEN # AND #"
2019-09-26 17:42:00,2
2019-09-26 17:43:00,2
2019-09-26 17:44:00,1
