1,"select ObjID, ra, dec, mjd, fibrID, modelMag_u-modelMag_r, modelMag_r-modelMag_z, modelMag_g, modelMag_i from Galaxy where modelMag_u-modelMag_r < # AND modelMag_r-modelMag_z < # AND modelMag_u-modelMag_r > # + # * modelMag_r-modelMag_z"
2019-05-01 02:15:00,1
