1,"select top # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift, s.specClass into mydb.gal_rectangulo from PhotoObj as p, SpecObj as s, fGetObjFromRect (#, #, #, #) n where p.objid = s.bestobjid and p.objid = n.objid and s.bestobjid = n.objid and s.specClass = # and s.z BETWEEN # AND #"
2019-10-09 10:51:00,1
