9,"select id, s.bestobjID as objid, s.specObjID as specobjid, z as zspec, zErr, zWarning as zW, sciencePrimary as prim, plate, mjd, fiberid, snMedian as SN, bptclass as bpt, lgm_tot_p5# as smass, sfr_tot_p5# as sfr, specsfr_tot_p5# as ssfr, oh_p5# as oh, d4#_n as d4#n, lick_hb as hb, lick_hd_a as hd, lick_hg_a as hg, h_delta_eqw as Hd_EW, h_gamma_eqw as Hg_EW, h_beta_eqw as Hb_EW, h_alpha_eqw as Ha_EW from MyDB.temp as t left join SpecObjAll as s on s.bestObjID = t.objid left join galSpecExtra as x on s.specObjID = x.specObjID left join galSpecIndx as i on s.specObjID = i.specObjID left join galSpecLine as l on s.specObjID = l.specObjID order by id"
2019-11-11 00:46:00,1
2019-11-11 00:47:00,5
2019-11-11 00:48:00,1
2019-11-11 00:49:00,1
2019-11-11 00:50:00,1
