1,"SELECT G.objID, GN.distance, P.z, G.ra, G.dec, G.u_r, G.q_r, G.petroR5#_r, G.deVMag_u, G.deVMag_g, G.deVMag_r, G.deVMag_i, G.deVMag_z into mydb.SDSS_HOSTLIB_w_mags from PhotoPrimary AS G JOIN dbo.fGetNearbyObjEq (#, #, #) AS GN ON G.objID = GN.objID JOIN Photoz AS P ON P.objID = G.objid WHERE (G.flags & dbo.fPhotoFlags (#) ) = # AND G.type = # ORDER BY distance"
2019-03-27 13:19:00,1
