3,"SELECT s.specobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid into mydb.res_xshaped_lineinfo_best8 from MyDB.sdss_in_finalbestXRGs_lineinfo AS m OUTER APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n JOIN SpecObjAll s ON s.specObjID = n.ObjID -- LEFT OUTER JOIN SpecPhotoAll AS sp ON n.objID = sp.specobjID -- LEFT OUTER JOIN SpecObjAll AS s ON s.specobjID = sp.specobjID LEFT OUTER JOIN emissionLinesPort as g ON g.specobjID = s.specobjID ORDER by m.id"
2019-01-02 03:49:00,3
