6,"SELECT m.ra AS ra1, m.dec AS dec1, n.objid, n.distance, o.ra AS ra2, o.dec AS dec2 into mydb.MyTable_# from MyDB.MyTable AS m CROSS APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n JOIN PhotoObj AS o ON n.objid = o.objid"
2019-12-13 10:33:00,1
2019-12-20 03:07:00,1
2019-12-28 14:10:00,1
2019-12-28 14:31:00,1
2019-12-31 01:15:00,2
