1,"SELECT DISTINCT p.ra, p.dec, p.type, p.petroMag_g, p.petroMagErr_g, p.petroRad_g FROM PhotoObjAll AS p WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-09-18 06:06:00,1
