1,"SELECT TOP # ra, dec, modelMag_u , modelMag_g , modelMag_r, modelMag_i, modelMag_z, z FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE z BETWEEN # AND # AND dec BETWEEN # AND # AND ra BETWEEN # AND # AND modelMag_u BETWEEN # AND # AND modelMag_g BETWEEN # AND # AND modelMag_r BETWEEN # AND # AND modelMag_i BETWEEN # AND # AND modelMag_z BETWEEN # AND #"
2019-10-01 13:45:00,1
