1,"select top # s.specobjid, s.ra, s.dec, s.z, g.lgm_tot_p5#, s.velDisp, s.velDispErr, s.special_target1, s.* from specObj as s JOIN galSpecExtra as g ON g.specobjid = s.specobjid where special_target1 = # AND g.lgm_tot_p5# > # AND s.velDisp > #"
2019-08-09 08:18:00,1
