1,"SELECT psfmag_g, psfmag_r, psfmag_i, psfmag_z, psfmagerr_g, psfmagerr_r, psfmagerr_i, psfmagerr_z, ra, dec, flags_r, extinction_g, extinction_r, extinction_i, extinction_z into mydb.fullsdssPSZ1#DR1# from Star WHERE ra BETWEEN #. and #. AND dec BETWEEN #. and #. AND ( (flags_r & #) ! = #) AND ( (flags_r & #) = #) AND ( ((flags_r & #) = #) or (psfmagerr_r < = #) ) AND ( ((flags_r & #) = #) or (flags_r & #) = #)"
2019-11-07 07:39:00,1
