1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.Class, s.z, z.z, z.zerr FROM PhotoObj AS p LEFT OUTER JOIN SpecObj AS s ON s.bestobjid = p.objid LEFT OUTER JOIN Photoz AS z ON z.objid = p.objid JOIN dbo.fgetnearbyobjeq (#, #, #) AS n ON n.objid = p.objid WHERE (p.type = #) AND s.z between # and #"
2019-08-23 00:21:00,1
