1,"SELECT TOP # p.objid, p.ra, p.dec, p.i, p.r, p.g, p.z, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.class, s.z as redshift, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE where ra BETWEEN # and # AND dec BETWEEN # and #"
2019-02-17 19:25:00,1
