2,"select dbo.fGetUrlFitsSpectrum (a.specObjId) , s.plate, s.mjd, s.fiberID into mydb.SDSSDR1#_UrlFitsSpectrum from SpecObjAll as s"
2019-02-11 13:16:00,2
