1,"select top # p.objID, p.ra, p.dec, p.petroRad_g, p.petroRad_r, p.deVRad_g, p.deVRad_r, p.deVAB_g, p.deVMag_g, p.deVMag_r, p.expRad_g, p.expRad_r, p.expAB_g, p.expMag_g, p.expMag_r, p.specobjID into mydb.amightee_edrtest1 from dr1#.photoobjall as p where ( (p.ra gt #. and p.ra lt #. and p.dec gt # and p.dec lt #) or (p.ra gt #. and p.ra lt #. and p.dec gt # and p.dec lt #) ) and (p.expRad_g > #.)"
2019-03-24 05:58:00,1
