1,"select SpecObjID, ra, dec, z, logMass, chi2, ssfr, metallicity from stellarMassFSPSGranEarlyNoDust where chi2 BETWEEN # and # AND z < # AND ssfr < > #"
2019-01-08 17:51:00,1
