2,"SELECT ph.ra, ph.dec, dbo.fGetNearbyObjEq (p.ra, p.#dec, p.#SearchRadius) INTO MyDB.redmappermatch1 From PhotoObj ph, MyDB.redmapper1 as p where ph.petroMag_i< p.#i"
2019-05-29 17:03:00,2
