1,"SELECT p.run, p.rerun, p.camCol, p.field, p.obj into mydb.TableR0 from photoobj AS p -- JOIN dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = P.objID"
2019-11-26 04:28:00,1
