1,"SELECT p.objId, s.plate, s.mjd, s.fiberID, p.g, p.r, p.i into mydb.MyTable_# from Galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.plate = # AND s.mjd = # AND s.fiberID = #"
2019-02-09 06:04:00,1
