1,"SELECT chinook.Genre.Name as Genre, chinook.MediaType.Name as MediaType FROM chinook.Genre.Name INNER JOIN on chinook.Track.GenreId = chinook.Genre.GenreId chinook.MediaType.Name Inner JOIN on chinook.Track.MediaTypeId = chinook.MediaType.MediaTypeId"
2019-04-24 01:48:00,1
