1,"select p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift from photoobj p, specobj s where p.objid = s.bestobjid and s.plate = # and s.z BETWEEN # AND #"
2019-06-13 20:24:00,1
