1,"SELECT SpecObjAll.ra, SpecObjAll.dec, SpecObjAll.z into Stripe8#_DR1#type_query_#_EMV from SpecObjAll, PhotoObjAll where ( (( (SpecObjAll.ra BETWEEN # AND #) and (SpecObjAll.dec BETWEEN # AND #) ) or ( (SpecObjAll.ra BETWEEN # AND #) and (SpecObjAll.dec BETWEEN # AND #) ) or ( (SpecObjAll.ra BETWEEN # AND #) and (SpecObjAll.dec BETWEEN # AND #) ) or ( (SpecObjAll.ra BETWEEN # AND #) and (SpecObjAll.dec BETWEEN # AND #) )) )"
2019-01-25 16:48:00,1
