1,"SELECT encoding_id, value, meaning FROM metadata.esimpint UNION ALL SELECT encoding_id, value, meaning FROM metadata.esimpreal UNION ALL SELECT encoding_id, value, meaning FROM metadata.esimpstring UNION ALL SELECT encoding_id, value, meaning FROM metadata.esimpdate ; Go"
2019-09-12 10:31:00,1
