10,"SELECT TOP # p.objid, p.run, p.rerun, p.camcol, p.field, p.obj, p.type, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.Err_u, p.Err_g, p.Err_r, p.Err_i, p.Err_z FROM fGetObjFromRect (#, #, #, #) n, PhotoPrimary p WHERE n.objID = p.objID AND p.g between # AND # AND p.i between # AND # AND p.r between # AND #"
2019-03-30 02:57:00,1
2019-03-30 02:59:00,1
2019-03-30 03:01:00,1
2019-03-30 03:20:00,1
2019-07-02 14:43:00,2
2019-07-02 14:44:00,2
2019-09-25 09:17:00,1
2019-09-25 09:23:00,1
