1,"SELECT top # p.ra, p.dec, p.type into mydb.MyTable1 from photoobj AS p JOIN mydb.stripe1 AS s ON power (power (s.ra-p.ra, #) +power (s.dec-p.dec, #) , #/#) < #/#"
2019-05-02 12:27:00,1
