1,"SELECT pz.objId, pz.absMagR, pz.absMagG FROM Photoz AS pz JOIN Galaxy AS gy ON pz.objID = gy.objID WHERE pz.z BETWEEN # and # and gy.b> #"
2019-10-30 20:40:00,1
