2,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) ) or ( (p.ra between # and #) and (p.dec between # and #) )"
2019-06-10 21:54:00,1
2019-09-16 20:14:00,1
