1,"select p.run, p.rerun, p.camcol, p.field, p.obj, p.ra, p.dec, p.rowc, p.colc into mydb.test_check from photoobjall as p where ((abs (p.ra - #) < #e-#) and (abs (p.dec - #) < #e-#) )"
2019-05-13 05:51:00,1
