1,"SELECT TOP # s.ra, s.dec FROM PhotoObj p JOIN SpecObj s ON s.bestObjID = p.objID WHERE s.class = # AND s.z < # AND s.z < > # AND p.lnLExp_r < p.lnLDeV_r"
2019-05-08 22:31:00,1
