1,"select Q.ObjID as Quasar_candidate_ID, G.ObjID as Galaxy_ID into ##results from SpecObj as Q, Neighbors as N, Galaxy as G, SpecClass as SC, SpecLine as L, SpecLineNames as LN where Q.SpecClass = SC.class and SC.name IN () and Q.SpecObjID = L.SpecObjID and L.LineID = LN.value and LN.Name ! = # and L.ew < # and Q.ObjID = N.ObjID and G.ObjID = N.NeighborObjID and N.distanceMins < (#/#)"
2019-02-21 01:02:00,1
