1,"SELECT s.specObjID, s.mjd, s.plate, s.fiberID, s.ra, s.dec, s.z FROM SpecObjAll s INNER JOIN sppParams spp ON spp.specobjID = s.specObjID WHERE specClass = # AND zConf > #"
2019-06-18 17:20:00,1
