3,"SELECT TOP # z as Redshift, dered_u as u, dered_g as g, dered_r as r, dered_i as i, dered_z as z FROM SpecPhotoAll WHERE type = # AND z BETWEEN # AND # AND z Err < #"
2019-12-05 00:01:00,3
