1,"select objID, ra, dec, z, plate, mjd, modelMag_u-modelMag_r, modelMag_r-modelMag_z, modelMag_g, modelMag_i from Galaxy where modelMag_u-modelMag_r < # AND modelMag_r-modelMag_z < # AND modelMag_u-modelMag_r > # + # * modelMag_r-modelMag_z"
2019-05-01 01:54:00,1
