1,"SELECT TOP # p.petroMag_g, p.petroMag_r, p.petroMag_u, p.petroMagErr_g, p.petroMagErr_r, p.petroMagErr_u, s.z as redshift, FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.petroMag_r < # AND p.petroMag_r < # AND p.petroMag_r < # AND g BETWEEN # AND #"
2019-04-13 16:13:00,1
