1,"SELECT TOP # p.objid, p.ra, p.dec, s.specobjid, s.z as redshift, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.class = #"
2019-01-18 01:45:00,1
