11,select top # * from [test1#POA_#]
2019-08-07 08:17:00,1
2019-08-07 08:27:00,1
2019-08-07 08:29:00,1
2019-08-07 08:30:00,1
2019-08-07 08:31:00,1
2019-08-07 08:32:00,1
2019-08-07 08:34:00,1
2019-08-07 08:35:00,1
2019-08-07 08:36:00,1
2019-08-07 08:37:00,1
2019-08-07 08:43:00,1
