2,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE z BETWEEN # AND #"
2019-03-11 18:27:00,2
