1,"SELECT S.specObjID, S.z INTO exg_# FROM galSpecInfo as S, stellarMassPCAWiscBC0# as BC, stellarMassPCAWiscM1# as M WHERE S.z_warning = # and S.plateid> =# and S.targettype = # and S.spectrotype = # S.specObjID = BC.specObjID and S.specObjID = M.specObjID"
2019-09-17 01:26:00,1
