2,"SELECT TOP # p.objID, s.specObjID, s.bestObjID FROM MyDB.FIRST_RADec_Half AS f CROSS APPLY dbo.fGetNearestObjEq (f.ra, f.dec, #) AS x JOIN PhotoObjAll p ON x.objID = p.objID JOIN SpecObjAll s ON p.objID = s.bestObjID JOIN Photoz pz ON p.objID = pz.objID"
2019-04-16 05:42:00,2
