1,"SELECT p.objID, p.run, p.ra, p.dec, p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.psfMag_z into mydb.MyTable_# from PhotoObjAll p WHERE p.run = # OR p.run = # AND type = #"
2019-09-10 04:44:00,1
