1,"SELECT TOP # p.class, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.Err_u, p.Err_g, p.Err_r, p.Err_i, p.Err_z FROM Star, PhotoPrimary p WHERE ra between # and # and dec between # and #"
2019-08-27 12:44:00,1
