1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, FROM PhotoObj WHERE p.ra BETWEEN # AND # AND dec BETWEEN # AND #"
2019-05-31 21:06:00,1
