1,"select p.objID, p.specObjID, p.plate, p.fiber, p.ra, p.dec, p.g, p.r from photoObj p join dbo.fgetnearbyobjeq (#, #, #) n on p.objid = n.objid join specObj s on p.objid = s.bestobjid where p.petrorad_r > # and p.r < # and s.Class = # and s.z > = #"
2019-02-15 17:44:00,1
