2,"SELECT objID, rc3.hubble, rc3.logd_# into mydb.rc3_gswlc from SpecPhoto as s join rc3 on s.objid = rc3.objid WHERE petroMag_r < #. and z > # and z < #"
2019-02-28 18:55:00,2
