1,"SELECT dbo.fGetNearbyObjEq (#, #, #) AS n g.objid, g.ra, g.dec, g.dered_u as u, g.dered_g as g, g.dered_r as r, g.dered_i as i, g.clean, s.z as z_spec FROM galaxy AS g JOIN SpecObj AS s ON s.bestobjid = g.objid WHERE g.objid = n.objid"
2019-04-16 15:04:00,1
