6,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.z, s.zErr, s.zWarning, s.class FROM ..SpecObj as s WHERE s.zWarning = #"
2019-04-15 12:31:00,1
2019-05-27 23:29:00,1
2019-06-30 15:47:00,1
2019-07-20 17:16:00,1
2019-09-23 19:28:00,1
2019-10-17 14:13:00,1
