1,"create clustered index cix_Stripe8#Match0#Stars1#k2#Run2k on Stripe8#Match0#Stars1#k2#Run2k (run1, run2, mag, row1, col1, row2, col2, arcsec)"
2019-06-07 12:43:00,1
