1,"SELECT TOP # p.objId, p.ra, p.dec, s.z as cz, p.dered_g as g, p.dered_r as r, p.dered_g-p.dered_r as g_r FROM galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z between # and # p.dered_g-p.dered_r between # and #"
2019-04-11 16:43:00,1
