4,"SELECT TOP # f.N, p.ra, p.dec, p.Modelmag_i, p.z, p.specObjID into mydb.MyTable_# from mydb.MyTable_# f JOIN SpecPhotoAll p ON f.OBJID = p.objID"
2019-11-07 18:53:00,1
2019-11-07 18:54:00,1
2019-11-07 19:02:00,1
2019-11-07 19:05:00,1
