1,"SELECT TOP # s.specobjid, s.class, s.z as redshift, s.plate, s.mjd, s.fiberid WHERE # > = CAST (CHECKSUM (NEWID () , s.fiberid) & # AS float) / CAST (# AS int) FROM SpecObj AS s"
2019-05-27 22:29:00,1
