1,"SELECT TOP # p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.class FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra BETWEEN # and # AND p.dec BETWEEN # and #"
2019-07-29 14:22:00,1
