1,"SELECT p.objID, s.plate, s.mjd, s.fiberID, p.g, p.r, p.i into mydb.MyTable from PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objID WHERE s.plate = # AND s.mjd = # AND s.fiberID = #"
2019-02-09 06:02:00,1
