1,"SELECT b.TargetObjID, a.z, b.z into mydb.MyTable_# from stellarMassFSPSGranWideDust as a INNER JOIN SpecPhotoAll as b on a.specobjID = b.specObjID ORDER BY b.objID ASC"
2019-05-13 09:12:00,1
