1,"SELECT e.specObjID, e.ra, e.dec, e.z, e.zErr, e.subClass, dbo.fGetUrlFitsSpectrum (e.specObjID) as urlfits into mydb.specobj_redshift FROM specObj AS e WHERE z < # AND subClass = # OR subClass = #"
2019-06-21 16:23:00,1
