1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, z FROM PhotoObj AS p WHERE p.objid = #"
2019-05-16 02:34:00,1
