4,"select p.objID, p.modelMag_r, p.petroRad_r from Galaxy p join dbo.fGetObjFromRectEq (#, #, #, #) r on p.objID = r.objID"
2019-02-10 21:34:00,1
2019-02-10 21:37:00,1
2019-02-10 21:53:00,1
2019-02-10 21:55:00,1
