1,"SELECT p.ObjID, p.ra, p.dec, d.Photoz s.z, p.modelMag_g FROM PhotoObj p DBObjects d JOIN specObj s ON s.bestObjID = p.objID JOIN DBOjbects d WHERE s.class = # AND s.z between # and # AND p.modelMag_g > #"
2019-11-09 18:36:00,1
