1,"SELECT g.ObjID, g.ra, g.dec, g.u, g.g, z.rest_ug, z.z, z.kcorr_u, z.kcorr_g FROM Galaxy g, Photoz z WHERE g. ObjID = z.ObjID AND g.specobjID > # AND ra BETWEEN # and # AND dec BETWEEN # and # order by ra"
2019-09-22 16:27:00,1
