1,"SELECT s.ra, s.dec, s.z into mydb.final_project2 from SpecPhoto as s JOIN galSpecExtra g ON g.specObjID = s.specObjID WHERE s.ra BETWEEN # AND # AND s.dec BETWEEN # AND # AND s.z BETWEEN .# AND .# AND lgm_tot_p5#> # AND s.CLASS = #"
2019-04-30 02:30:00,1
