1,"SELECT s.plate, s.mjd, s.fiberid, s.ra, s.dec, s.specobjid FROM #upload u JOIN SpecObjAll s ON (s.plate = u.up_plate AND s.mjd = u.up_mjd AND s.fiberID = u.up_fiber) ##', @log = #, @filter = #"
2019-04-24 15:11:00,1
