1,"SELECT t.Name as track, g.Name AS genre, m.Name AS mediatype FROM chinook.track t LEFT OUTER JOIN chinook.MediaType m ON m.MediaTypeId = t.MediaTypeId LEFT OUTER JOIN chinook.Genre g ON g.GenreId = t.GenreId"
2019-04-20 15:21:00,1
